rule,type,coef,support,importance
gdpuls > 93.0 & gdenergy > 61.5 & gdpuls > 101.0,rule,0.0,0.01953125,0.0
gdpuls > -81.5 & gdpuls <= -13.5 & gdenergy > 91.5,rule,0.0,0.00390625,0.0
gdpuls <= 49.0 & gdenergy > 88.0 & gdpuls > 14.5,rule,0.079577368932993,0.0078125,0.0070061828384860685
gdpuls <= 92.0 & gdenergy <= 112.5 & gdpuls > -81.5,rule,0.005153977313221647,0.90625,0.0015022843759824552
gdpuls <= -85.5 & gdenergy > -83.5,rule,0.0,0.0078125,0.0
gdenergy > -86.5 & gdpuls > -81.0 & gdpuls <= 91.5 & gdenergy <= 88.0,rule,0.0,0.89453125,0.0
gdpuls <= 87.5,rule,0.14406481848631764,0.9296875,0.03683347571987082
gdpuls > -81.5 & gdpuls > 91.0 & gdenergy <= 95.5,rule,0.0,0.015625,0.0
gdenergy <= -71.5 & gdpuls <= -78.5,rule,-0.015683162308184825,0.03515625,0.0028884403492471715
gdenergy > 58.0 & gdpuls > -81.5 & gdpuls > 81.5,rule,-0.5639441554605228,0.046875,0.11920148641951304
gdenergy > -80.5 & gdenergy <= 110.5 & gdpuls <= 101.0,rule,0.03393363975908322,0.89453125,0.010422936765710935
gdenergy <= -87.5 & gdpuls <= 83.5 & gdpuls > -91.5 & gdpuls <= -74.5,rule,-0.5166727785913505,0.01953125,0.07149859019908393
gdenergy > -64.0 & gdenergy <= 94.5 & gdpuls <= -81.5,rule,-0.5259663499888538,0.0078125,0.04630734170183461
gdpuls <= 94.5,rule,0.002416337699751178,0.95703125,0.0004900010935642512
gdpuls > 90.5 & gdenergy > 61.5,rule,0.0,0.046875,0.0
gdpuls <= -13.5 & gdenergy > 54.5,rule,0.0,0.01171875,0.0
gdenergy <= 52.0 & gdpuls > -85.5 & gdenergy > -87.5 & gdpuls <= 66.5,rule,0.0034108990489611288,0.796875,0.0013722892339469621
gdpuls > -81.0 & gdpuls <= 91.5 & gdenergy <= 88.0 & gdenergy <= -86.5,rule,-0.1917605472237376,0.01171875,0.020636696779052784
gdenergy <= 57.5 & gdpuls > -91.5,rule,0.0,0.86328125,0.0
gdpuls <= 96.0 & gdenergy > -87.5,rule,0.8646890739354837,0.94140625,0.20308327427578377
gdpuls <= 9.5 & gdenergy > -80.5 & gdenergy > 99.5 & gdpuls > -88.5,rule,0.0,0.00390625,0.0
gdpuls > -75.5 & gdenergy <= -80.5,rule,0.12800593867526472,0.015625,0.015875244378475088
gdpuls <= 95.5 & gdenergy <= -91.0 & gdpuls > -77.5 & gdenergy <= 95.5,rule,-0.8614597712904856,0.00390625,0.05373597414709517
gdpuls <= 89.0 & gdenergy > 96.0,rule,0.11716020187529586,0.0234375,0.017724980886770304
gdenergy <= 113.0 & gdpuls > -81.5 & gdenergy <= -91.0,rule,-1.0383810462191898,0.00390625,0.06477193586286771
gdpuls <= 89.0 & gdenergy <= 54.5 & gdpuls > -91.5,rule,0.0709441504815503,0.8515625,0.025222996082039786
gdenergy > 106.0,rule,0.0,0.0390625,0.0
gdpuls > -81.5 & gdpuls <= 90.5,rule,0.028264604554825705,0.89453125,0.008681655963649351
gdenergy > 112.5,rule,-0.09570334283244189,0.0390625,0.018541919694331648
gdpuls > -91.0 & gdenergy > 54.5 & gdpuls > -47.0,rule,-0.020139694535025135,0.109375,0.006285782550944231
gdenergy > -86.5 & gdenergy <= 100.5 & gdpuls > -91.0,rule,0.0,0.9296875,0.0
gdpuls <= 89.5 & gdenergy <= 96.5 & gdpuls > 83.0 & gdenergy <= 95.5 & gdenergy > -87.5 & gdenergy <= 112.5,rule,-0.6626572907909444,0.0078125,0.05834194068977708
gdpuls > -81.5 & gdpuls > -91.0,rule,-0.008068854129889518,0.94921875,0.0017715226602138992
gdpuls > -27.5 & gdenergy > 54.5,rule,0.0,0.12890625,0.0
gdenergy > 17.0,rule,-0.07019031318653048,0.23828125,0.02990332205082148
gdpuls <= 89.5 & gdenergy <= 96.5 & gdenergy <= 95.5 & gdenergy > -87.5 & gdpuls <= 83.0 & gdenergy <= 112.5,rule,0.0,0.8984375,0.0
gdenergy <= 105.0 & gdpuls > -81.5 & gdpuls > 78.0 & gdenergy > 51.5,rule,0.0,0.015625,0.0
gdenergy <= 107.0 & gdpuls > -83.0,rule,-0.006428910074605866,0.9375,0.00155619135332585
gdpuls > -67.5 & gdpuls > -91.0,rule,-0.014525929305621105,0.8515625,0.005164449154394351
gdpuls > -81.5 & gdenergy <= 95.5,rule,0.012577818465024215,0.9140625,0.0035252070183786318
gdenergy > 11.0 & gdpuls > 64.0 & gdenergy <= 49.0 & gdenergy > 32.5 & gdpuls <= 93.5 & gdenergy > 27.0,rule,1.5449318019635443,0.00390625,0.09636946278405406
gdenergy <= 54.5 & gdpuls > -83.0,rule,-0.007106815418241125,0.859375,0.002470572832163811
gdenergy > 71.0 & gdpuls <= 10.0,rule,0.0,0.01171875,0.0
gdenergy > 45.5 & gdenergy <= 110.0 & gdpuls > 81.5,rule,0.8501139236246433,0.01953125,0.11764108651802553
gdenergy > 94.5 & gdpuls <= 34.0,rule,0.0,0.015625,0.0
gdpuls > 87.5 & gdenergy > -83.0,rule,-0.24830554351528114,0.046875,0.052484611440039186
gdpuls > -89.5 & gdpuls <= 87.5,rule,0.0021709872964393723,0.95703125,0.00044024730048243375
gdenergy <= 100.5 & gdenergy > -87.5,rule,-0.013701367935407917,0.94921875,0.003008145070263601
gdenergy <= 100.0 & gdenergy > -87.5,rule,0.01352156990587469,0.9375,0.0032730509412520043
gdenergy > 31.5,rule,0.0,0.19921875,0.0
gdenergy > 111.5 & gdenergy > -87.5,rule,-1.1888934129819935,0.04296875,0.24109174497939614
gdenergy <= -82.5,rule,0.048719560708403414,0.05859375,0.011442411160475252
gdpuls > 66.5 & gdenergy > -85.5,rule,0.0,0.08203125,0.0
gdenergy <= 89.5 & gdpuls > 87.5 & gdenergy > -86.5 & gdenergy <= 64.0,rule,-0.3416428500389554,0.01171875,0.03676658209970197
gdpuls > -81.5 & gdenergy > 52.5,rule,0.0,0.1171875,0.0
gdpuls > -81.5 & gdenergy <= 54.5 & gdpuls <= 92.0,rule,1.9485868322357873,0.80078125,0.7782906564896339
gdenergy <= -76.5 & gdpuls > 19.5,rule,0.0,0.00390625,0.0
gdenergy > -82.5 & gdenergy <= 95.5,rule,0.0,0.875,0.0
gdenergy <= -87.5 & gdpuls <= 83.5 & gdpuls > -91.5 & gdpuls > -74.5,rule,0.3809025387601918,0.00390625,0.02375986628454956
gdpuls <= -85.5 & gdenergy <= -83.5,rule,0.0,0.0078125,0.0
gdenergy > -80.5,rule,-0.023708853976197618,0.93359375,0.005903288493298655
gdpuls > -81.0 & gdpuls <= 67.0 & gdenergy <= 94.5 & gdpuls > -90.0 & gdpuls <= 96.0 & gdenergy > -76.5,rule,-0.012855427221334259,0.84765625,0.004619646233776188
gdenergy > -80.5 & gdpuls <= 101.0 & gdpuls > -88.5,rule,0.0,0.921875,0.0
gdenergy <= 131.5 & gdenergy > 45.5 & gdpuls <= 101.0 & gdpuls > 89.5,rule,0.2026707490727462,0.01171875,0.021810820083433827
gdenergy <= 31.5,rule,-0.016039383011014072,0.80078125,0.006406335979909922
gdpuls <= -45.0 & gdpuls > -83.0 & gdenergy > 54.5,rule,-0.2422817144850334,0.015625,0.03004767955058222
gdpuls > -8.5 & gdpuls > -91.5 & gdenergy > 57.5,rule,0.0,0.10546875,0.0
gdpuls > -81.5 & gdenergy <= 91.5 & gdenergy > -85.0 & gdenergy <= 35.0 & gdpuls > 66.5 & gdpuls <= 101.0 & gdenergy <= 24.0 & gdpuls > 68.0,rule,0.5822538593957874,0.0078125,0.05126302932654167
gdenergy > 88.0 & gdpuls > -92.5,rule,0.0,0.07421875,0.0
gdenergy <= 105.0 & gdenergy <= -74.0 & gdpuls <= -81.5,rule,-0.6098738107852906,0.0234375,0.09226684033044857
gdpuls <= 54.0 & gdpuls > -83.0,rule,0.00582091053522262,0.8671875,0.0019754539254623403
gdenergy <= -87.5 & gdpuls > -83.0,rule,0.0,0.01171875,0.0
gdenergy > 85.0 & gdpuls <= 6.0 & gdenergy > 54.5,rule,-1.8556840589241543,0.01171875,0.1997031704183582
gdenergy <= -36.0 & gdpuls > 32.5 & gdpuls > -91.0,rule,-3.6039267959335453,0.00390625,0.2248050618129281
gdpuls > -81.5 & gdpuls <= 91.0 & gdenergy <= 95.5,rule,0.0,0.87890625,0.0
gdenergy > 85.0 & gdenergy > 53.5 & gdpuls <= -19.0,rule,0.0,0.00390625,0.0
gdpuls > -81.0 & gdpuls <= 83.0 & gdenergy <= 54.5,rule,0.0673029690622513,0.8046875,0.026681661524279098
gdenergy > -86.5 & gdenergy <= 43.0 & gdpuls > 81.5,rule,0.12711299443672364,0.01171875,0.013679520427147436
gdpuls > 96.0 & gdenergy > -87.5,rule,0.0,0.02734375,0.0
gdpuls > -80.5,rule,-0.008811649095889437,0.95703125,0.0017868850424073116
gdpuls > 64.0 & gdenergy <= 11.0,rule,0.0,0.0078125,0.0
gdpuls > 101.0 & gdenergy <= 72.5 & gdenergy > -87.5,rule,0.0,0.01171875,0.0
gdpuls > 96.0 & gdenergy > -83.0 & gdenergy <= 95.5,rule,-0.007589005548094413,0.0078125,0.0006681542899088012
gdpuls <= 56.0,rule,-0.013813163651830647,0.88671875,0.004377892764255782
gdpuls > 66.5 & gdenergy > 30.5 & gdpuls <= 101.0,rule,0.0,0.05859375,0.0
gdpuls > 66.5 & gdenergy > 47.0,rule,-0.0364163602610842,0.0703125,0.009310677898852215
gdenergy > -26.0 & gdpuls <= -81.5,rule,0.0,0.00390625,0.0
gdpuls <= -91.0 & gdenergy > -71.5 & gdpuls <= -78.5,rule,0.0,0.0078125,0.0
gdpuls > -81.5 & gdenergy <= 154.5 & gdpuls > -89.5 & gdpuls <= 86.5 & gdenergy > -87.5,rule,0.009521092486702524,0.90234375,0.002826329638717312
gdpuls > 87.5 & gdenergy <= 51.5,rule,0.0,0.01171875,0.0
gdpuls > -93.5,rule,0.0,0.99609375,0.0
gdenergy > -26.0 & gdpuls <= -81.0,rule,0.0,0.00390625,0.0
gdpuls <= 89.5 & gdpuls > -91.0 & gdenergy > -83.0 & gdpuls > -84.5 & gdenergy <= 53.5,rule,-0.013235062326457558,0.78125,0.00547135679722604
gdenergy <= -59.5 & gdenergy > -84.5 & gdenergy <= -19.0 & gdpuls <= -81.5,rule,-0.2626263276839859,0.01171875,0.028263060202300443
gdpuls > 66.5 & gdenergy > 20.0,rule,0.016970388311446146,0.0625,0.004107876956806496
gdpuls <= -48.5 & gdenergy > 38.5 & gdenergy > -85.5 & gdenergy > 17.5,rule,-2.7849866841289996,0.0078125,0.24519692185584482
gdpuls > -81.5 & gdenergy > -91.0 & gdpuls <= 93.0 & gdenergy <= 106.0,rule,0.013099606612755683,0.859375,0.004553872628581267
gdenergy > -86.0 & gdenergy <= 94.5,rule,0.002722965524221284,0.92578125,0.0007137615530938578
gdenergy <= 0.5 & gdpuls <= -81.5,rule,0.0,0.0546875,0.0
gdenergy <= 55.0 & gdenergy <= 105.5 & gdpuls > 96.0 & gdenergy > -87.5 & gdpuls <= 101.0,rule,-2.087031833126786,0.00390625,0.13018447566166022
gdenergy > -67.5 & gdenergy > -87.5,rule,0.008626373424152907,0.86328125,0.002963592233265329
gdenergy > -88.5 & gdenergy <= 117.5 & gdpuls <= 96.0,rule,0.0,0.9375,0.0
gdpuls > -81.5 & gdenergy > -91.0,rule,0.016242137915657477,0.94921875,0.0035659729256129888
gdenergy <= 94.5 & gdpuls > -91.5 & gdpuls <= -77.5,rule,0.2557867135220574,0.09375,0.07455686355512713
gdenergy <= -60.5 & gdpuls <= -81.5,rule,-0.23298295869917718,0.03515625,0.04290954626175638
gdpuls <= 89.5,rule,-0.020941168570723263,0.953125,0.004426357462563583
gdpuls > -88.5 & gdpuls <= 13.5 & gdenergy > 67.0 & gdenergy > -84.5 & gdpuls <= 101.0 & gdenergy <= 88.0,rule,0.5977765697323382,0.015625,0.07413600670748566
gdenergy > -86.5 & gdpuls <= 66.5 & gdpuls > -89.5 & gdpuls > -83.5 & gdpuls <= -81.5,rule,-0.8331420767163711,0.00390625,0.05196957836838057
gdenergy > -67.5 & gdpuls > -90.0 & gdpuls > -93.5,rule,0.0,0.8203125,0.0
gdenergy <= 105.0 & gdenergy > -86.5 & gdpuls <= -91.0,rule,0.0,0.0078125,0.0
gdenergy <= 107.0 & gdenergy > -83.5 & gdpuls <= 93.0,rule,0.0,0.91015625,0.0
gdenergy <= -85.5,rule,0.0,0.03515625,0.0
gdpuls <= -80.0 & gdenergy <= -86.5,rule,0.0,0.0234375,0.0
gdenergy > 56.5 & gdpuls <= -17.0,rule,-0.3914228880684049,0.01953125,0.054166168275491366
gdenergy <= 45.5 & gdpuls > 92.0,rule,-0.14178409377619625,0.0078125,0.012483012418034765
gdenergy <= 52.0 & gdpuls > 83.0,rule,-1.2694799189045958,0.01953125,0.1756740982855517
gdenergy > -83.0 & gdenergy <= 53.5 & gdpuls > 89.5,rule,0.20179366300021284,0.0078125,0.01776639913563623
gdpuls <= -77.5 & gdenergy > -19.0,rule,0.0,0.00390625,0.0
gdenergy > -86.5 & gdpuls <= 99.5 & gdenergy <= 94.5 & gdenergy <= -76.5 & gdenergy > -91.0 & gdenergy <= -77.5 & gdpuls > -82.5,rule,0.6084419750197896,0.02734375,0.0992265509076317
gdenergy <= 94.5 & gdenergy > 4.0 & gdpuls <= -81.5,rule,-0.009934546996524319,0.00390625,0.0006196952874173391
gdenergy > -86.5 & gdenergy <= 54.5 & gdpuls > 92.0,rule,0.0,0.0078125,0.0
gdpuls <= 13.0 & gdenergy > 89.5,rule,0.0,0.015625,0.0
gdenergy <= -19.0 & gdenergy > -83.0 & gdpuls <= -75.5 & gdpuls > -92.5,rule,0.00030515726884682015,0.03125,5.309511770449579e-05
gdpuls <= -31.5 & gdpuls > -89.5 & gdenergy > 14.5 & gdpuls > -66.5 & gdpuls > -41.5,rule,0.0,0.0078125,0.0
gdenergy <= 45.5 & gdpuls > 89.5,rule,0.0,0.01171875,0.0
gdenergy > 72.5 & gdpuls > 6.0,rule,0.05929825656427001,0.08203125,0.016272172442689227
gdenergy <= 107.0 & gdpuls <= -81.5,rule,-0.008641772637403943,0.0390625,0.00167428900095953
gdenergy > -86.5 & gdenergy <= 100.0 & gdpuls > 83.0 & gdenergy > 58.5 & gdpuls > -82.5,rule,0.0,0.01953125,0.0
gdenergy <= 54.5 & gdpuls <= -81.5,rule,0.0,0.05078125,0.0
gdpuls <= 99.5 & gdenergy <= 94.5 & gdenergy <= -76.5 & gdenergy > -91.0 & gdenergy <= -86.5 & gdenergy <= -77.5 & gdpuls > -82.5,rule,-0.12954592599659745,0.01171875,0.013941345247801102
gdpuls > -81.5 & gdpuls <= 88.5 & gdenergy <= 112.5,rule,0.0,0.8671875,0.0
gdenergy <= 39.5 & gdenergy <= 95.0 & gdpuls > 89.5,rule,0.1474836041277372,0.0078125,0.012984811009118668
gdpuls <= 58.5,rule,-0.0008296173796923968,0.90234375,0.0002462713383253447
gdenergy > -85.5,rule,0.0,0.953125,0.0
gdpuls > 79.5 & gdpuls > 93.5 & gdenergy <= 101.5 & gdenergy > 35.0,rule,0.0,0.01171875,0.0
gdenergy <= 104.5,rule,0.030543829191908286,0.95703125,0.006193881636335821
gdpuls <= 89.5 & gdenergy > 112.5 & gdenergy > -87.5,rule,0.0,0.01171875,0.0
gdenergy <= -67.5 & gdenergy > -87.5,rule,0.49462153213520643,0.12109375,0.1613634456861789
gdenergy <= -37.0 & gdpuls > 35.5,rule,-2.3637669609787464,0.00390625,0.14744660695488299
gdpuls > -81.5 & gdenergy <= 109.5,rule,0.009987042175739293,0.9375,0.0024174780015318357
gdenergy <= -87.0 & gdpuls > -81.5 & gdpuls <= 32.5,rule,-0.6340616665592229,0.00390625,0.03955137832013908
gdenergy <= 56.5,rule,0.005218466446926397,0.85546875,0.0018349568227049211
gdenergy <= 56.0,rule,-0.003800988599635386,0.8515625,0.00135137738496726
gdpuls > -78.5 & gdpuls <= 81.0 & gdenergy <= 69.0,rule,0.0,0.82421875,0.0
gdenergy <= 105.0 & gdpuls > -91.0 & gdenergy > -86.5 & gdpuls > 121.5,rule,0.0,0.00390625,0.0
gdenergy > 94.5 & gdpuls <= -9.5,rule,0.0,0.0078125,0.0
gdenergy <= 59.5,rule,-0.02039540090131758,0.87890625,0.006653717947499258
gdenergy > 45.5 & gdpuls > 101.0 & gdpuls > 89.5,rule,-0.13179293732081276,0.015625,0.01634490640807471
gdpuls <= 99.0 & gdenergy <= 101.5 & gdenergy > -93.0 & gdpuls > -85.5 & gdenergy > 100.0,rule,0.0,0.00390625,0.0
gdpuls <= -84.5 & gdpuls <= -81.5,rule,0.0,0.01171875,0.0
gdpuls > -93.5 & gdenergy > -76.5,rule,-0.015402805054398824,0.93359375,0.0038351580356199774
gdenergy <= 59.0,rule,-0.008903367730402362,0.87109375,0.0029834842347571185
gdenergy <= -76.5 & gdpuls <= 15.5,rule,0.0,0.0703125,0.0
gdpuls > 85.0 & gdenergy > 51.5,rule,0.0,0.05078125,0.0
gdenergy > -88.5 & gdpuls > 96.0 & gdenergy <= 117.5,rule,-0.0928234798456791,0.0078125,0.008172402282500223
gdpuls <= 93.0,rule,-0.008478092166832235,0.953125,0.0017920235159858424
gdpuls > -77.5 & gdenergy <= 71.0,rule,0.0,0.8359375,0.0
gdenergy > -83.5 & gdpuls <= -83.5,rule,0.0,0.01171875,0.0
gdpuls > -84.5 & gdenergy <= 88.0 & gdpuls <= -81.5,rule,-0.3796438115949237,0.0078125,0.0334247537107376
gdenergy > 88.5,rule,-0.01002395741019814,0.06640625,0.0024958740096145604
gdenergy > 88.0,rule,-0.026682675918002573,0.07421875,0.006994237728874704
gdenergy <= 99.5 & gdpuls <= 93.0 & gdpuls <= -81.5 & gdpuls > -87.0,rule,0.0,0.01953125,0.0
gdenergy <= 4.0 & gdpuls <= -81.5,rule,0.019527414626434744,0.046875,0.004127530761446299
gdenergy <= 100.0 & gdpuls > 101.0,rule,-0.8361802128054717,0.015625,0.10370272942107868
gdpuls <= -75.5 & gdenergy <= -80.5,rule,-0.04969917687838211,0.046875,0.01050496879942246
gdpuls > 92.0,rule,0.0,0.046875,0.0
gdpuls > 92.5,rule,0.0,0.03125,0.0
gdenergy <= -21.0 & gdpuls <= -81.5,rule,-0.031077633468394324,0.03125,0.005407279378325609
gdenergy > -85.5 & gdpuls <= 66.5,rule,-0.005354804591391186,0.875,0.0017709351585209901
gdpuls <= -76.0 & gdpuls <= -80.5 & gdenergy <= -86.5 & gdpuls <= 66.5,rule,0.0,0.02734375,0.0
gdpuls > 89.5,rule,0.0,0.04296875,0.0
gdenergy <= 67.5 & gdenergy > -83.5 & gdpuls > -83.5 & gdpuls <= 66.5,rule,0.007773791125157449,0.8046875,0.0030818501241757497
gdenergy <= 91.5 & gdenergy <= -83.0,rule,0.0,0.02734375,0.0
gdenergy > 100.5,rule,-1.0184454757315702,0.05078125,0.22360042819060172
gdenergy <= 111.5,rule,0.03197572812161986,0.9609375,0.006195095860307578
gdenergy > 100.0,rule,0.0,0.0546875,0.0
gdenergy <= 67.0 & gdenergy > -93.0 & gdenergy > 31.5 & gdpuls > -51.0 & gdpuls <= -27.5,rule,2.0826766986641325,0.01171875,0.22413143965939855
gdpuls <= 99.5 & gdenergy <= 94.5 & gdenergy <= -76.5 & gdenergy > -91.0 & gdpuls > -82.5 & gdenergy > -77.5,rule,0.0,0.00390625,0.0
gdenergy <= -84.5 & gdenergy <= 117.5,rule,0.10284287290312204,0.03515625,0.018941046320157456
gdpuls > -81.0 & gdenergy <= -91.0 & gdpuls <= 90.5,rule,-4.339318701292238,0.00390625,0.2706771985409618
gdenergy > -67.5 & gdpuls <= 96.0,rule,0.04135896022799437,0.83203125,0.015461573032855058
gdenergy <= 100.5 & gdenergy > 72.5 & gdpuls > -27.5,rule,0.13950544509305,0.03515625,0.025693361366040047
gdenergy <= 89.5,rule,0.006918670212971275,0.92578125,0.0018135671394395793
gdpuls > -89.0 & gdpuls <= -27.5 & gdenergy > 54.5 & gdenergy <= 167.5,rule,0.0,0.015625,0.0
gdenergy <= 110.5 & gdenergy <= -80.5 & gdpuls <= -81.0,rule,-0.16602931600986714,0.02734375,0.0270765612064758
gdpuls > -48.5 & gdenergy > -85.5 & gdenergy > 17.5,rule,-0.15427594909157102,0.28515625,0.06965386766214082
gdenergy > -91.0 & gdpuls > 35.5 & gdpuls > -91.5 & gdpuls > -77.5,rule,-0.24490768938145951,0.1328125,0.08311480711428126
gdpuls <= 35.5 & gdpuls > -91.0 & gdenergy > -87.5,rule,0.0,0.8046875,0.0
gdpuls > -89.0 & gdenergy <= 54.5 & gdenergy > -93.5 & gdpuls <= 79.5,rule,0.0,0.8046875,0.0
gdpuls <= -75.5 & gdenergy <= 0.5,rule,0.16033065720132825,0.08203125,0.04399670838554988
gdpuls <= 88.5 & gdpuls <= 96.0,rule,-0.0060004913794222126,0.95703125,0.0012168197094894963
gdpuls <= -67.5 & gdenergy > 36.5,rule,-2.058942633320159,0.0078125,0.18127425845332554
gdpuls > -81.0 & gdenergy <= 88.0 & gdpuls > 91.5,rule,0.0,0.00390625,0.0
gdpuls <= 83.5 & gdenergy <= 54.5 & gdenergy > -87.5,rule,0.0025875657046799394,0.83984375,0.0009489920613547168
gdenergy > 63.0 & gdenergy > 39.5 & gdenergy <= 95.0 & gdpuls > 89.5,rule,0.0,0.00390625,0.0
gdenergy <= 105.0 & gdenergy > -77.0 & gdpuls <= -81.5,rule,0.0,0.0234375,0.0
gdpuls > -81.5 & gdenergy > 89.0,rule,0.0,0.03515625,0.0
gdenergy > 107.0,rule,-0.10827908146358423,0.04296875,0.021957555159923398
gdenergy <= 72.5 & gdpuls > 89.5,rule,0.0,0.015625,0.0
gdenergy > 113.0,rule,0.0,0.04296875,0.0
gdenergy <= -67.5 & gdpuls > -4.5,rule,-8.956753136162858,0.00390625,0.5587026475371719
gdenergy <= 56.5 & gdenergy > -76.5,rule,-0.01547757657044303,0.76171875,0.006593943462287103
gdpuls <= 85.0,rule,-0.000887048646273955,0.9453125,0.00020168758833930667
gdenergy <= 89.5 & gdpuls <= 87.5 & gdenergy > -87.5,rule,0.0,0.8671875,0.0
gdenergy > -86.5 & gdpuls > 99.5 & gdenergy > 43.0 & gdpuls > 81.5,rule,0.0,0.04296875,0.0
gdpuls <= -77.0 & gdenergy <= -70.5,rule,0.0,0.04296875,0.0
gdpuls <= 91.5 & gdenergy > 99.5 & gdenergy <= 147.5,rule,0.0,0.0078125,0.0
gdpuls > 93.0 & gdpuls <= 101.0 & gdenergy > 61.5,rule,2.500841286866588,0.00390625,0.15599700324455001
gdpuls > 66.0 & gdpuls > -81.5,rule,0.13793076310615696,0.0703125,0.03526516374555664
gdpuls > 86.5,rule,0.0,0.0703125,0.0
gdenergy <= 20.5 & gdpuls <= -67.5 & gdenergy <= -80.0 & gdpuls <= -76.5,rule,0.008507846719864903,0.046875,0.0017983127680596509
gdpuls > -81.5 & gdpuls > 35.5,rule,0.0,0.15625,0.0
gdpuls > -81.5 & gdenergy <= 88.5,rule,0.004654807472877068,0.88671875,0.001475277385265145
gdpuls > -81.0 & gdenergy <= 88.0,rule,0.0,0.87890625,0.0
gdpuls <= -77.5 & gdenergy <= 95.5 & gdenergy <= -78.0,rule,0.0,0.02734375,0.0
gdpuls <= 78.5 & gdenergy > -93.0 & gdenergy <= 31.5,rule,0.0,0.7578125,0.0
gdenergy > -80.5 & gdpuls > -91.5 & gdpuls <= -81.5,rule,0.2013967018908378,0.01171875,0.021673710934779936
gdenergy <= 87.5,rule,0.0,0.921875,0.0
gdenergy <= -87.5 & gdpuls > -81.5 & gdenergy <= 99.5 & gdpuls <= 93.0,rule,-0.07027018341570895,0.00390625,0.004383300166973074
gdpuls > 66.5 & gdpuls > 93.5 & gdenergy > 35.0,rule,0.0,0.0234375,0.0
gdpuls > 87.5 & gdenergy <= 45.0,rule,-1.164729253074841,0.01953125,0.16117841506093483
gdenergy > 105.5,rule,-0.058392758202176126,0.04296875,0.011841273418961915
gdenergy > 105.0,rule,-0.13645635151206364,0.0546875,0.03102597875060518
gdenergy <= -67.5 & gdpuls <= 96.0,rule,-0.31412879439026,0.1328125,0.10660651048045335
gdenergy > 35.0 & gdpuls <= 99.5 & gdpuls > 83.5,rule,0.18863250389528136,0.0234375,0.028537911958587125
gdpuls <= 89.5 & gdpuls <= -89.0,rule,0.0,0.0078125,0.0
gdpuls > -91.0 & gdenergy > -26.5 & gdpuls > 35.5 & gdenergy > -87.5,rule,0.01955538614558907,0.15625,0.00710040795661141
gdenergy > -86.5 & gdpuls <= 92.0,rule,0.0,0.93359375,0.0
gdpuls <= 83.5 & gdenergy <= 95.5,rule,0.005138187180452455,0.9140625,0.0014400886418135497
gdpuls > 93.0 & gdenergy > 76.5,rule,0.0,0.02734375,0.0
gdpuls <= -85.5,rule,0.0,0.03125,0.0
gdpuls > -81.5 & gdenergy <= 32.0 & gdpuls > 83.5,rule,-2.723298073142595,0.0078125,0.23976570826562268
gdpuls > 86.5 & gdenergy > 51.5 & gdenergy <= 95.5 & gdenergy > -87.5,rule,0.0,0.01171875,0.0
gdenergy <= 107.0 & gdpuls <= -81.5 & gdenergy > -71.0,rule,0.7243088287285118,0.0234375,0.10957953246783306
gdpuls > -84.5 & gdpuls <= -81.5,rule,-0.12030760159882657,0.0078125,0.01059217042436861
gdenergy <= 105.5 & gdpuls > 92.5,rule,0.0,0.0078125,0.0
gdenergy <= -76.5 & gdpuls > -90.5,rule,0.07532381929041757,0.09765625,0.022359823020228316
gdpuls > 99.5,rule,0.0,0.04296875,0.0
gdpuls > 99.0,rule,0.0,0.04296875,0.0
gdpuls > 83.0 & gdenergy > 52.0,rule,0.0,0.04296875,0.0
gdpuls <= 81.5 & gdpuls > -91.0,rule,-0.01235162526965666,0.90234375,0.0036665713136088606
gdpuls <= -29.0 & gdpuls <= 66.5 & gdenergy > -83.5 & gdenergy > 67.5 & gdpuls > -83.5,rule,-0.8066075259833,0.01171875,0.08680469040379735
gdpuls <= -74.5 & gdenergy <= -86.0,rule,0.0,0.03515625,0.0
gdenergy <= -76.5 & gdpuls <= 19.5 & gdpuls <= -75.5 & gdpuls <= -80.0,rule,0.0,0.02734375,0.0
gdpuls <= 81.5 & gdenergy <= 95.5,rule,0.0011609510833517633,0.921875,0.0003115623386922114
gdenergy > -59.5 & gdenergy <= -19.0 & gdpuls <= -81.5,rule,0.0,0.0078125,0.0
gdpuls > -91.5 & gdpuls <= 96.0,rule,0.006519033878778781,0.96484375,0.001200640541974554
gdpuls > -81.5 & gdenergy > 95.5,rule,0.0,0.0390625,0.0
gdenergy <= -85.5 & gdpuls > -75.0 & gdenergy <= 95.0,rule,0.476433967317816,0.00390625,0.029718907607532645
gdpuls > 10.0 & gdenergy > 95.5 & gdenergy > -83.0 & gdenergy > 105.5,rule,-0.1659925531404714,0.05078125,0.03644378304297481
gdenergy > 59.5,rule,0.0,0.12109375,0.0
gdpuls > -6.5 & gdenergy <= -67.5,rule,-4.749862679612029,0.00390625,0.296286032917743
gdenergy <= 59.5 & gdpuls > 14.5,rule,-0.0029882530040015176,0.15234375,0.0010738399819646921
gdenergy > 89.0 & gdpuls > -85.5 & gdenergy > -87.5,rule,0.0,0.07421875,0.0
gdenergy <= 64.5,rule,0.0,0.91796875,0.0
gdenergy <= -84.5 & gdpuls <= -80.5,rule,0.0,0.02734375,0.0
gdpuls <= 92.0 & gdpuls <= -76.5 & gdenergy <= -86.5,rule,0.0,0.01953125,0.0
gdenergy <= -83.5 & gdpuls > -79.0,rule,0.0,0.0078125,0.0
